interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2024-09-06T18:00:00-07:00,2024-09-07 01:00:00+00:00,2024-09-06T19:00:00-07:00,2024-09-07 02:00:00+00:00,0,0,0,3,0,3
2024-09-06T19:00:00-07:00,2024-09-07 02:00:00+00:00,2024-09-06T20:00:00-07:00,2024-09-07 03:00:00+00:00,8,102,0,0,8,102
2024-09-06T20:00:00-07:00,2024-09-07 03:00:00+00:00,2024-09-06T21:00:00-07:00,2024-09-07 04:00:00+00:00,1,4,0,0,1,4
2024-09-06T21:00:00-07:00,2024-09-07 04:00:00+00:00,2024-09-06T22:00:00-07:00,2024-09-07 05:00:00+00:00,0,0,0,0,0,0
2024-09-06T22:00:00-07:00,2024-09-07 05:00:00+00:00,2024-09-06T23:00:00-07:00,2024-09-07 06:00:00+00:00,0,0,0,0,0,0
2024-09-06T23:00:00-07:00,2024-09-07 06:00:00+00:00,2024-09-07T00:00:00-07:00,2024-09-07 07:00:00+00:00,0,0,0,0,0,0
2024-09-07T00:00:00-07:00,2024-09-07 07:00:00+00:00,2024-09-07T01:00:00-07:00,2024-09-07 08:00:00+00:00,0,0,0,0,0,0
2024-09-07T01:00:00-07:00,2024-09-07 08:00:00+00:00,2024-09-07T02:00:00-07:00,2024-09-07 09:00:00+00:00,0,0,0,0,0,0
2024-09-07T02:00:00-07:00,2024-09-07 09:00:00+00:00,2024-09-07T03:00:00-07:00,2024-09-07 10:00:00+00:00,0,0,0,0,0,0
2024-09-07T03:00:00-07:00,2024-09-07 10:00:00+00:00,2024-09-07T04:00:00-07:00,2024-09-07 11:00:00+00:00,0,0,0,0,0,0
2024-09-07T04:00:00-07:00,2024-09-07 11:00:00+00:00,2024-09-07T05:00:00-07:00,2024-09-07 12:00:00+00:00,0,0,0,0,0,0
2024-09-07T05:00:00-07:00,2024-09-07 12:00:00+00:00,2024-09-07T06:00:00-07:00,2024-09-07 13:00:00+00:00,0,0,0,0,0,0
2024-09-07T06:00:00-07:00,2024-09-07 13:00:00+00:00,2024-09-07T07:00:00-07:00,2024-09-07 14:00:00+00:00,0,0,0,0,0,0
2024-09-07T07:00:00-07:00,2024-09-07 14:00:00+00:00,2024-09-07T08:00:00-07:00,2024-09-07 15:00:00+00:00,0,0,0,5,0,5
2024-09-07T08:00:00-07:00,2024-09-07 15:00:00+00:00,2024-09-07T09:00:00-07:00,2024-09-07 16:00:00+00:00,0,0,45,160,45,160
2024-09-07T09:00:00-07:00,2024-09-07 16:00:00+00:00,2024-09-07T10:00:00-07:00,2024-09-07 17:00:00+00:00,0,0,177,210,177,210
2024-09-07T10:00:00-07:00,2024-09-07 17:00:00+00:00,2024-09-07T11:00:00-07:00,2024-09-07 18:00:00+00:00,0,0,150,212,150,212
2024-09-07T11:00:00-07:00,2024-09-07 18:00:00+00:00,2024-09-07T12:00:00-07:00,2024-09-07 19:00:00+00:00,1,9,109,122,110,131
2024-09-07T12:00:00-07:00,2024-09-07 19:00:00+00:00,2024-09-07T13:00:00-07:00,2024-09-07 20:00:00+00:00,0,0,111,185,111,185
2024-09-07T13:00:00-07:00,2024-09-07 20:00:00+00:00,2024-09-07T14:00:00-07:00,2024-09-07 21:00:00+00:00,2,0,107,235,109,235
2024-09-07T14:00:00-07:00,2024-09-07 21:00:00+00:00,2024-09-07T15:00:00-07:00,2024-09-07 22:00:00+00:00,3,0,168,228,171,228
2024-09-07T15:00:00-07:00,2024-09-07 22:00:00+00:00,2024-09-07T16:00:00-07:00,2024-09-07 23:00:00+00:00,0,0,91,199,91,199
2024-09-07T16:00:00-07:00,2024-09-07 23:00:00+00:00,2024-09-07T17:00:00-07:00,2024-09-08 00:00:00+00:00,0,1,83,96,83,97
2024-09-07T17:00:00-07:00,2024-09-08 00:00:00+00:00,2024-09-07T18:00:00-07:00,2024-09-08 01:00:00+00:00,0,0,59,110,59,110
2024-09-07T18:00:00-07:00,2024-09-08 01:00:00+00:00,2024-09-07T19:00:00-07:00,2024-09-08 02:00:00+00:00,0,0,1,3,1,3
2024-09-07T19:00:00-07:00,2024-09-08 02:00:00+00:00,2024-09-07T20:00:00-07:00,2024-09-08 03:00:00+00:00,0,0,0,0,0,0
2024-09-07T20:00:00-07:00,2024-09-08 03:00:00+00:00,2024-09-07T21:00:00-07:00,2024-09-08 04:00:00+00:00,0,0,0,0,0,0
2024-09-07T21:00:00-07:00,2024-09-08 04:00:00+00:00,2024-09-07T22:00:00-07:00,2024-09-08 05:00:00+00:00,0,0,0,0,0,0
2024-09-07T22:00:00-07:00,2024-09-08 05:00:00+00:00,2024-09-07T23:00:00-07:00,2024-09-08 06:00:00+00:00,0,0,0,0,0,0
