interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-05-06T08:00:00-07:00,2025-05-06 15:00:00+00:00,2025-05-06T09:00:00-07:00,2025-05-06 16:00:00+00:00,0.0,0.0,137.0,320.0,137.0,320.0
2025-05-06T09:00:00-07:00,2025-05-06 16:00:00+00:00,2025-05-06T10:00:00-07:00,2025-05-06 17:00:00+00:00,0.0,0.0,580.0,648.0,580.0,648.0
2025-05-06T10:00:00-07:00,2025-05-06 17:00:00+00:00,2025-05-06T11:00:00-07:00,2025-05-06 18:00:00+00:00,0.0,0.0,476.0,519.0,476.0,519.0
2025-05-06T11:00:00-07:00,2025-05-06 18:00:00+00:00,2025-05-06T12:00:00-07:00,2025-05-06 19:00:00+00:00,0.0,0.0,350.0,418.0,350.0,418.0
2025-05-06T12:00:00-07:00,2025-05-06 19:00:00+00:00,2025-05-06T13:00:00-07:00,2025-05-06 20:00:00+00:00,0.0,0.0,388.0,483.0,388.0,483.0
2025-05-06T13:00:00-07:00,2025-05-06 20:00:00+00:00,2025-05-06T14:00:00-07:00,2025-05-06 21:00:00+00:00,0.0,0.0,218.0,269.0,218.0,269.0
2025-05-06T14:00:00-07:00,2025-05-06 21:00:00+00:00,2025-05-06T15:00:00-07:00,2025-05-06 22:00:00+00:00,0.0,0.0,317.0,422.0,317.0,422.0
2025-05-06T15:00:00-07:00,2025-05-06 22:00:00+00:00,2025-05-06T16:00:00-07:00,2025-05-06 23:00:00+00:00,0.0,0.0,290.0,379.0,290.0,379.0
2025-05-06T16:00:00-07:00,2025-05-06 23:00:00+00:00,2025-05-06T17:00:00-07:00,2025-05-07 00:00:00+00:00,0.0,0.0,291.0,356.0,291.0,356.0
2025-05-06T17:00:00-07:00,2025-05-07 00:00:00+00:00,2025-05-06T18:00:00-07:00,2025-05-07 01:00:00+00:00,3.0,0.0,133.0,170.0,136.0,170.0
2025-05-06T18:00:00-07:00,2025-05-07 01:00:00+00:00,2025-05-06T19:00:00-07:00,2025-05-07 02:00:00+00:00,85.0,127.0,43.0,38.0,128.0,165.0
2025-05-06T19:00:00-07:00,2025-05-07 02:00:00+00:00,2025-05-06T20:00:00-07:00,2025-05-07 03:00:00+00:00,161.0,208.0,5.0,0.0,166.0,208.0
2025-05-06T20:00:00-07:00,2025-05-07 03:00:00+00:00,2025-05-06T21:00:00-07:00,2025-05-07 04:00:00+00:00,133.0,209.0,0.0,0.0,133.0,209.0
2025-05-06T21:00:00-07:00,2025-05-07 04:00:00+00:00,2025-05-06T22:00:00-07:00,2025-05-07 05:00:00+00:00,98.0,187.0,0.0,0.0,98.0,187.0
2025-05-06T22:00:00-07:00,2025-05-07 05:00:00+00:00,2025-05-06T23:00:00-07:00,2025-05-07 06:00:00+00:00,148.0,216.0,0.0,0.0,148.0,216.0
2025-05-06T23:00:00-07:00,2025-05-07 06:00:00+00:00,2025-05-07T00:00:00-07:00,2025-05-07 07:00:00+00:00,183.0,221.0,0.0,0.0,183.0,221.0
2025-05-07T00:00:00-07:00,2025-05-07 07:00:00+00:00,2025-05-07T01:00:00-07:00,2025-05-07 08:00:00+00:00,185.0,195.0,0.0,0.0,185.0,195.0
